Model Type: WaveAnalyzer 1500S
Model Number: 1500S
Serial Number: WA000819
Firmware Version: 1.04
Software Version: 1.9.0
Trace Name: Trace A
Resolution Bandwidth: 150 MHz
Warnings: Normal,ETP1
Creation Time: 2025-07-11T10:57:16

Data:
Frequency [THz]	Wavelength [nm]	Absolute Power [mW]	Power X-Polarization [mW]	Power Y-Polarization [mW]
191.705350	1563.818944	3.386085E-6	5.793009E-7	2.806564E-6
191.705450	1563.818128	4.288380E-6	6.112598E-7	3.677470E-6
191.705550	1563.817313	5.085438E-6	6.599407E-7	4.425046E-6
191.705650	1563.816497	5.684502E-6	9.564393E-7	4.727176E-6
191.705750	1563.815681	6.453642E-6	1.039530E-6	5.414522E-6
191.705850	1563.814865	7.261072E-6	1.357281E-6	5.904171E-6
191.705950	1563.814050	8.896109E-6	1.549300E-6	7.345954E-6
191.706050	1563.813234	9.206615E-6	1.383582E-6	7.823158E-6
191.706150	1563.812418	9.541910E-6	1.621279E-6	7.920367E-6
191.706250	1563.811602	1.054207E-5	1.884280E-6	8.657061E-6
191.706350	1563.810787	1.164146E-5	1.942204E-6	9.698610E-6
191.706450	1563.809971	1.283623E-5	2.011539E-6	1.082323E-5
191.706550	1563.809155	1.440928E-5	2.297013E-6	1.211175E-5
191.706650	1563.808339	1.560309E-5	2.552359E-6	1.305021E-5
191.706750	1563.807524	1.638555E-5	2.570368E-6	1.381415E-5
191.706850	1563.806708	1.765150E-5	2.651613E-6	1.500130E-5
191.706950	1563.805892	1.813596E-5	3.015023E-6	1.511758E-5
191.707050	1563.805077	1.936715E-5	3.154286E-6	1.621348E-5
191.707150	1563.804261	2.072271E-5	3.411837E-6	1.731376E-5
191.707250	1563.803445	2.209295E-5	3.583234E-6	1.850561E-5
191.707350	1563.802629	2.360272E-5	4.040387E-6	1.956205E-5
191.707450	1563.801814	2.393697E-5	4.038066E-6	1.989627E-5
191.707550	1563.800998	2.591574E-5	4.168144E-6	2.174197E-5
191.707650	1563.800182	2.805304E-5	4.582205E-6	2.346640E-5
191.707750	1563.799366	2.820327E-5	4.783416E-6	2.341871E-5
191.707850	1563.798551	2.972933E-5	4.780442E-6	2.494797E-5
191.707950	1563.797735	3.163791E-5	4.834607E-6	2.680760E-5
191.708050	1563.796919	3.239625E-5	4.931822E-6	2.746585E-5
191.708150	1563.796104	3.347136E-5	5.188994E-6	2.828223E-5
191.708250	1563.795288	3.327106E-5	5.224291E-6	2.805216E-5
191.708350	1563.794472	3.257749E-5	5.381936E-6	2.720176E-5
191.708450	1563.793656	3.627724E-5	5.989436E-6	3.029491E-5
191.708550	1563.792841	3.709225E-5	5.866520E-6	3.123294E-5
191.708650	1563.792025	3.913277E-5	5.866998E-6	3.326469E-5
191.708750	1563.791209	3.979042E-5	6.303972E-6	3.347526E-5
191.708850	1563.790394	4.222956E-5	6.750000E-6	3.547668E-5
191.708950	1563.789578	4.362711E-5	6.996247E-6	3.663159E-5
191.709050	1563.788762	4.323378E-5	6.914744E-6	3.631854E-5
191.709150	1563.787946	4.232495E-5	6.948440E-6	3.537924E-5
191.709250	1563.787131	4.395902E-5	6.890361E-6	3.706314E-5
191.709350	1563.786315	4.596560E-5	7.592016E-6	3.837309E-5
191.709450	1563.785499	4.548878E-5	7.381752E-6	3.809233E-5
191.709550	1563.784684	4.640601E-5	7.479175E-6	3.892528E-5
191.709650	1563.783868	4.718005E-5	7.642321E-6	3.953428E-5
191.709750	1563.783052	4.909758E-5	7.521860E-6	4.157656E-5
191.709850	1563.782237	4.942962E-5	7.566644E-6	4.184958E-5
191.709950	1563.781421	5.192782E-5	8.126605E-6	4.379992E-5
191.710050	1563.780605	5.228633E-5	8.112219E-6	4.417169E-5
191.710150	1563.779789	5.165041E-5	8.233260E-6	4.341498E-5
191.710250	1563.778974	5.281219E-5	8.318795E-6	4.448393E-5
191.710350	1563.778158	5.332248E-5	8.391027E-6	4.492195E-5
191.710450	1563.777342	5.066413E-5	8.087254E-6	4.257592E-5
191.710550	1563.776527	5.429488E-5	8.412600E-6	4.587479E-5
191.710650	1563.775711	5.507360E-5	8.840606E-6	4.622764E-5
191.710750	1563.774895	5.699075E-5	8.929738E-6	4.806600E-5
191.710850	1563.774080	5.718981E-5	9.072880E-6	4.811755E-5
191.710950	1563.773264	5.687420E-5	8.932180E-6	4.793718E-5
191.711050	1563.772448	5.661864E-5	9.079217E-6	4.753634E-5
191.711150	1563.771632	5.975527E-5	9.536578E-6	5.022301E-5
191.711250	1563.770817	5.915109E-5	9.411200E-6	4.974344E-5
191.711350	1563.770001	5.873693E-5	9.495535E-6	4.923229E-5
191.711450	1563.769185	5.998472E-5	9.575744E-6	5.041152E-5
191.711550	1563.768370	6.103239E-5	9.549629E-6	5.148917E-5
191.711650	1563.767554	6.050230E-5	9.565515E-6	5.094166E-5
191.711750	1563.766738	6.015235E-5	9.633293E-6	5.051876E-5
191.711850	1563.765923	6.189637E-5	9.783207E-6	5.211730E-5
191.711950	1563.765107	6.377068E-5	9.921139E-6	5.385068E-5
191.712050	1563.764291	6.424965E-5	9.900096E-6	5.435690E-5
191.712150	1563.763476	6.520767E-5	1.015470E-5	5.505514E-5
191.712250	1563.762660	6.606373E-5	1.034866E-5	5.572286E-5
191.712350	1563.761844	6.597608E-5	1.033323E-5	5.563974E-5
191.712450	1563.761029	6.497634E-5	1.040420E-5	5.457680E-5
191.712550	1563.760213	6.419303E-5	1.034813E-5	5.385125E-5
191.712650	1563.759397	6.550757E-5	1.010688E-5	5.540893E-5
191.712750	1563.758582	6.499308E-5	9.875863E-6	5.511965E-5
191.712850	1563.757766	6.584320E-5	1.000595E-5	5.583474E-5
191.712950	1563.756950	6.694324E-5	1.033356E-5	5.661692E-5
191.713050	1563.756134	6.602781E-5	1.011965E-5	5.592168E-5
191.713150	1563.755319	6.710824E-5	1.026240E-5	5.685981E-5
191.713250	1563.754503	6.805920E-5	1.066431E-5	5.740939E-5
191.713350	1563.753687	7.107531E-5	1.102684E-5	6.004425E-5
191.713450	1563.752872	7.366874E-5	1.144434E-5	6.222679E-5
191.713550	1563.752056	7.272187E-5	1.131777E-5	6.139588E-5
191.713650	1563.751240	7.216852E-5	1.116539E-5	6.099755E-5
191.713750	1563.750425	7.026128E-5	1.112022E-5	5.914958E-5
191.713850	1563.749609	6.792154E-5	1.089699E-5	5.702538E-5
191.713950	1563.748793	6.949281E-5	1.092484E-5	5.857519E-5
191.714050	1563.747978	7.188318E-5	1.112132E-5	6.076499E-5
191.714150	1563.747162	7.204459E-5	1.133256E-5	6.071229E-5
191.714250	1563.746346	7.120533E-5	1.139126E-5	5.981588E-5
191.714350	1563.745531	7.084494E-5	1.129470E-5	5.955204E-5
191.714450	1563.744715	7.260987E-5	1.179267E-5	6.081091E-5
191.714550	1563.743899	7.246785E-5	1.179205E-5	6.067586E-5
191.714650	1563.743084	7.234072E-5	1.163912E-5	6.070054E-5
191.714750	1563.742268	7.432315E-5	1.184865E-5	6.248724E-5
191.714850	1563.741452	7.485868E-5	1.189071E-5	6.296936E-5
191.714950	1563.740637	7.549778E-5	1.226647E-5	6.322888E-5
191.715050	1563.739821	7.472421E-5	1.219964E-5	6.252269E-5
191.715150	1563.739005	7.483861E-5	1.169955E-5	6.312776E-5
191.715250	1563.738190	7.547042E-5	1.176314E-5	6.370518E-5
191.715350	1563.737374	7.599285E-5	1.203911E-5	6.395260E-5
191.715450	1563.736559	7.677425E-5	1.210761E-5	6.466789E-5
191.715550	1563.735743	7.685166E-5	1.210640E-5	6.474732E-5
191.715650	1563.734927	7.579493E-5	1.203036E-5	6.376974E-5
191.715750	1563.734112	7.640385E-5	1.198296E-5	6.441828E-5
191.715850	1563.733296	7.656762E-5	1.185659E-5	6.471766E-5
191.715950	1563.732480	7.698049E-5	1.207247E-5	6.491784E-5
191.716050	1563.731665	7.815360E-5	1.236533E-5	6.578628E-5
191.716150	1563.730849	7.701807E-5	1.213523E-5	6.487756E-5
191.716250	1563.730033	7.805252E-5	1.215874E-5	6.587522E-5
191.716350	1563.729218	7.874841E-5	1.246380E-5	6.628223E-5
191.716450	1563.728402	8.040081E-5	1.280897E-5	6.758224E-5
191.716550	1563.727586	8.117718E-5	1.293616E-5	6.824905E-5
191.716650	1563.726771	7.983244E-5	1.281117E-5	6.701706E-5
191.716750	1563.725955	7.992113E-5	1.291306E-5	6.700724E-5
191.716850	1563.725139	7.919054E-5	1.275030E-5	6.643930E-5
191.716950	1563.724324	7.868588E-5	1.232159E-5	6.636611E-5
191.717050	1563.723508	8.058850E-5	1.258281E-5	6.800647E-5
191.717150	1563.722693	8.119493E-5	1.298542E-5	6.820496E-5
191.717250	1563.721877	8.238506E-5	1.299366E-5	6.938968E-5
191.717350	1563.721061	8.307119E-5	1.297277E-5	7.009432E-5
191.717450	1563.720246	8.052046E-5	1.266433E-5	6.785078E-5
191.717550	1563.719430	7.921395E-5	1.222236E-5	6.697425E-5
191.717650	1563.718614	7.952611E-5	1.239307E-5	6.712357E-5
191.717750	1563.717799	8.154065E-5	1.292028E-5	6.860964E-5
191.717850	1563.716983	8.212112E-5	1.279963E-5	6.931566E-5
191.717950	1563.716167	8.319120E-5	1.281227E-5	7.037934E-5
191.718050	1563.715352	8.424899E-5	1.294335E-5	7.129478E-5
191.718150	1563.714536	8.368117E-5	1.308449E-5	7.059328E-5
191.718250	1563.713721	8.460940E-5	1.342238E-5	7.118521E-5
191.718350	1563.712905	8.326909E-5	1.305472E-5	7.020717E-5
191.718450	1563.712089	8.465886E-5	1.332345E-5	7.133842E-5
191.718550	1563.711274	8.569248E-5	1.336545E-5	7.232708E-5
191.718650	1563.710458	8.470204E-5	1.333810E-5	7.134388E-5
191.718750	1563.709642	8.589339E-5	1.354676E-5	7.233335E-5
191.718850	1563.708827	8.797610E-5	1.400411E-5	7.397158E-5
191.718950	1563.708011	8.699881E-5	1.419551E-5	7.280075E-5
191.719050	1563.707196	8.630010E-5	1.389215E-5	7.240085E-5
191.719150	1563.706380	8.750346E-5	1.378876E-5	7.369734E-5
191.719250	1563.705564	8.497348E-5	1.324554E-5	7.173167E-5
191.719350	1563.704749	8.430738E-5	1.313620E-5	7.116979E-5
191.719450	1563.703933	8.744636E-5	1.381452E-5	7.362886E-5
191.719550	1563.703117	8.846511E-5	1.437225E-5	7.408984E-5
191.719650	1563.702302	8.559048E-5	1.349531E-5	7.208388E-5
191.719750	1563.701486	8.448986E-5	1.314927E-5	7.134493E-5
191.719850	1563.700671	8.634665E-5	1.375101E-5	7.257706E-5
191.719950	1563.699855	8.641205E-5	1.404164E-5	7.236687E-5
191.720050	1563.699039	8.484518E-5	1.392690E-5	7.092425E-5
191.720150	1563.698224	8.621070E-5	1.389006E-5	7.231227E-5
191.720250	1563.697408	8.731659E-5	1.377957E-5	7.352979E-5
191.720350	1563.696592	8.803644E-5	1.360052E-5	7.442659E-5
191.720450	1563.695777	8.940358E-5	1.400632E-5	7.539848E-5
191.720550	1563.694961	8.835082E-5	1.407117E-5	7.427059E-5
191.720650	1563.694146	8.888973E-5	1.425445E-5	7.462429E-5
191.720750	1563.693330	8.862775E-5	1.418726E-5	7.443924E-5
191.720850	1563.692514	8.926676E-5	1.417626E-5	7.508624E-5
191.720950	1563.691699	9.008872E-5	1.426366E-5	7.582845E-5
191.721050	1563.690883	8.963306E-5	1.418805E-5	7.544549E-5
191.721150	1563.690068	8.879110E-5	1.422819E-5	7.454328E-5
191.721250	1563.689252	8.919837E-5	1.427706E-5	7.491795E-5
191.721350	1563.688436	9.118141E-5	1.429134E-5	7.689607E-5
191.721450	1563.687621	9.439152E-5	1.461343E-5	7.976798E-5
191.721550	1563.686805	9.540847E-5	1.482253E-5	8.057773E-5
191.721650	1563.685990	9.188030E-5	1.473850E-5	7.713515E-5
191.721750	1563.685174	9.062646E-5	1.484222E-5	7.577257E-5
191.721850	1563.684358	9.226625E-5	1.490153E-5	7.735741E-5
191.721950	1563.683543	9.397990E-5	1.498326E-5	7.898972E-5
191.722050	1563.682727	9.574294E-5	1.506096E-5	8.067925E-5
191.722150	1563.681912	9.442304E-5	1.497585E-5	7.943486E-5
191.722250	1563.681096	9.335807E-5	1.484731E-5	7.852163E-5
191.722350	1563.680280	9.347639E-5	1.490174E-5	7.858327E-5
191.722450	1563.679465	9.342252E-5	1.480711E-5	7.861626E-5
191.722550	1563.678649	9.402306E-5	1.497319E-5	7.904944E-5
191.722650	1563.677834	9.308212E-5	1.484202E-5	7.822618E-5
191.722750	1563.677018	9.698934E-5	1.518166E-5	8.180809E-5
191.722850	1563.676202	9.944103E-5	1.571941E-5	8.371165E-5
191.722950	1563.675387	9.729863E-5	1.536679E-5	8.192295E-5
191.723050	1563.674571	9.755145E-5	1.507080E-5	8.247235E-5
191.723150	1563.673756	9.847134E-5	1.542815E-5	8.303966E-5
191.723250	1563.672940	9.693193E-5	1.532500E-5	8.160779E-5
191.723350	1563.672124	9.386595E-5	1.483270E-5	7.903356E-5
191.723450	1563.671309	9.400807E-5	1.464633E-5	7.935113E-5
191.723550	1563.670493	9.511637E-5	1.484801E-5	8.027909E-5
191.723650	1563.669678	9.583964E-5	1.503176E-5	8.080035E-5
191.723750	1563.668862	9.703848E-5	1.527319E-5	8.174266E-5
191.723850	1563.668047	9.372762E-5	1.493343E-5	7.878092E-5
191.723950	1563.667231	9.143303E-5	1.448970E-5	7.693781E-5
191.724050	1563.666415	9.431856E-5	1.467675E-5	7.963894E-5
191.724150	1563.665600	9.481256E-5	1.490946E-5	7.990667E-5
191.724250	1563.664784	9.414882E-5	1.504632E-5	7.908740E-5
191.724350	1563.663969	9.581721E-5	1.520661E-5	8.060795E-5
191.724450	1563.663153	9.835571E-5	1.519642E-5	8.317009E-5
191.724550	1563.662337	0.000102	1.575238E-5	8.579073E-5
191.724650	1563.661522	9.760729E-5	1.553748E-5	8.206601E-5
191.724750	1563.660706	9.571603E-5	1.519384E-5	8.051361E-5
191.724850	1563.659891	9.705172E-5	1.552393E-5	8.151989E-5
191.724950	1563.659075	9.469483E-5	1.540771E-5	7.929596E-5
191.725050	1563.658260	9.689268E-5	1.543670E-5	8.144861E-5
191.725150	1563.657444	9.634186E-5	1.511849E-5	8.121875E-5
191.725250	1563.656628	9.512299E-5	1.495197E-5	8.016648E-5
191.725350	1563.655813	9.777753E-5	1.536436E-5	8.240615E-5
191.725450	1563.654997	9.933479E-5	1.547001E-5	8.386449E-5
191.725550	1563.654182	9.740442E-5	1.538507E-5	8.200875E-5
191.725650	1563.653366	9.810815E-5	1.586149E-5	8.223893E-5
191.725750	1563.652551	9.741236E-5	1.573079E-5	8.168479E-5
191.725850	1563.651735	9.557404E-5	1.548397E-5	8.007862E-5
191.725950	1563.650919	9.376929E-5	1.493785E-5	7.882642E-5
191.726050	1563.650104	9.210159E-5	1.458096E-5	7.750631E-5
191.726150	1563.649288	9.528155E-5	1.473868E-5	8.053627E-5
191.726250	1563.648473	9.701147E-5	1.454556E-5	8.246107E-5
191.726350	1563.647657	9.602277E-5	1.464862E-5	8.137279E-5
191.726450	1563.646842	9.559312E-5	1.526310E-5	8.033032E-5
191.726550	1563.646026	9.356037E-5	1.489492E-5	7.866894E-5
191.726650	1563.645211	9.576811E-5	1.494776E-5	8.081246E-5
191.726750	1563.644395	9.652333E-5	1.549961E-5	8.101970E-5
191.726850	1563.643579	9.286323E-5	1.508767E-5	7.776925E-5
191.726950	1563.642764	9.222851E-5	1.468991E-5	7.752781E-5
191.727050	1563.641948	9.276392E-5	1.452644E-5	7.823366E-5
191.727150	1563.641133	9.225543E-5	1.477586E-5	7.746617E-5
191.727250	1563.640317	9.083602E-5	1.461344E-5	7.622496E-5
191.727350	1563.639502	9.290642E-5	1.455948E-5	7.835301E-5
191.727450	1563.638686	9.541932E-5	1.493380E-5	8.049103E-5
191.727550	1563.637871	9.629510E-5	1.513046E-5	8.116052E-5
191.727650	1563.637055	9.955545E-5	1.540719E-5	8.414721E-5
191.727750	1563.636239	9.855487E-5	1.523038E-5	8.332394E-5
191.727850	1563.635424	9.427956E-5	1.447192E-5	7.979436E-5
191.727950	1563.634608	9.230179E-5	1.430381E-5	7.799405E-5
191.728050	1563.633793	9.365660E-5	1.494273E-5	7.870221E-5
191.728150	1563.632977	9.378881E-5	1.514988E-5	7.861681E-5
191.728250	1563.632162	9.256993E-5	1.490994E-5	7.764990E-5
191.728350	1563.631346	9.069782E-5	1.474221E-5	7.596018E-5
191.728450	1563.630531	9.316178E-5	1.507886E-5	7.806386E-5
191.728550	1563.629715	9.368067E-5	1.505158E-5	7.862209E-5
191.728650	1563.628899	9.173306E-5	1.509884E-5	7.662795E-5
191.728750	1563.628084	9.247347E-5	1.499501E-5	7.746840E-5
191.728850	1563.627268	9.168248E-5	1.463343E-5	7.704183E-5
191.728950	1563.626453	9.179866E-5	1.453947E-5	7.726471E-5
191.729050	1563.625637	9.113979E-5	1.452862E-5	7.660172E-5
191.729150	1563.624822	9.068370E-5	1.458529E-5	7.610654E-5
191.729250	1563.624006	9.029784E-5	1.444285E-5	7.584175E-5
191.729350	1563.623191	9.040044E-5	1.434831E-5	7.605550E-5
191.729450	1563.622375	9.230041E-5	1.441343E-5	7.787387E-5
191.729550	1563.621560	9.296602E-5	1.420498E-5	7.875323E-5
191.729650	1563.620744	9.169439E-5	1.410435E-5	7.757171E-5
191.729750	1563.619929	9.195719E-5	1.464069E-5	7.730884E-5
191.729850	1563.619113	9.078433E-5	1.476774E-5	7.600059E-5
191.729950	1563.618298	9.186704E-5	1.483497E-5	7.703476E-5
191.730050	1563.617482	9.444120E-5	1.523273E-5	7.919636E-5
191.730150	1563.616666	9.513115E-5	1.522109E-5	7.991396E-5
191.730250	1563.615851	9.648409E-5	1.524446E-5	8.123361E-5
191.730350	1563.615035	9.589923E-5	1.528197E-5	8.060827E-5
191.730450	1563.614220	9.268363E-5	1.461359E-5	7.806983E-5
191.730550	1563.613404	9.041795E-5	1.433131E-5	7.607668E-5
191.730650	1563.612589	9.003272E-5	1.427063E-5	7.575650E-5
191.730750	1563.611773	8.844058E-5	1.403646E-5	7.439326E-5
191.730850	1563.610958	8.904775E-5	1.415046E-5	7.489899E-5
191.730950	1563.610142	9.098606E-5	1.440536E-5	7.660105E-5
191.731050	1563.609327	9.040382E-5	1.413270E-5	7.625581E-5
191.731150	1563.608511	8.946010E-5	1.392105E-5	7.553549E-5
191.731250	1563.607696	8.972001E-5	1.429455E-5	7.542562E-5
191.731350	1563.606880	9.178261E-5	1.477010E-5	7.701754E-5
191.731450	1563.606065	9.463787E-5	1.487429E-5	7.975994E-5
191.731550	1563.605249	9.317753E-5	1.450168E-5	7.867088E-5
191.731650	1563.604434	9.018366E-5	1.405782E-5	7.611550E-5
191.731750	1563.603618	8.916914E-5	1.403293E-5	7.513345E-5
191.731850	1563.602803	9.039269E-5	1.440104E-5	7.598343E-5
191.731950	1563.601987	8.814965E-5	1.400853E-5	7.413394E-5
191.732050	1563.601172	8.732637E-5	1.384860E-5	7.345361E-5
191.732150	1563.600356	9.007776E-5	1.420135E-5	7.587305E-5
191.732250	1563.599541	9.018011E-5	1.441405E-5	7.575782E-5
191.732350	1563.598725	8.920420E-5	1.431244E-5	7.488237E-5
191.732450	1563.597909	8.944766E-5	1.437580E-5	7.506929E-5
191.732550	1563.597094	8.805544E-5	1.407533E-5	7.398327E-5
191.732650	1563.596278	8.676085E-5	1.388461E-5	7.287302E-5
191.732750	1563.595463	8.819041E-5	1.395760E-5	7.422919E-5
191.732850	1563.594647	8.845922E-5	1.398195E-5	7.447059E-5
191.732950	1563.593832	8.811233E-5	1.403390E-5	7.408237E-5
191.733050	1563.593016	8.945463E-5	1.408152E-5	7.536184E-5
191.733150	1563.592201	8.811980E-5	1.375992E-5	7.435882E-5
191.733250	1563.591385	8.904123E-5	1.394710E-5	7.508322E-5
191.733350	1563.590570	8.888174E-5	1.429440E-5	7.457003E-5
191.733450	1563.589754	8.986120E-5	1.431122E-5	7.554263E-5
191.733550	1563.588939	9.144694E-5	1.405601E-5	7.738233E-5
191.733650	1563.588123	9.159509E-5	1.430858E-5	7.727345E-5
191.733750	1563.587308	9.169740E-5	1.434641E-5	7.735491E-5
191.733850	1563.586492	9.225861E-5	1.446762E-5	7.777598E-5
191.733950	1563.585677	9.533202E-5	1.507180E-5	8.026267E-5
191.734050	1563.584861	9.462628E-5	1.518311E-5	7.945161E-5
191.734150	1563.584046	9.116357E-5	1.491206E-5	7.625238E-5
191.734250	1563.583230	8.675314E-5	1.385517E-5	7.288865E-5
191.734350	1563.582415	8.709903E-5	1.351754E-5	7.357879E-5
191.734450	1563.581599	9.008978E-5	1.396114E-5	7.612361E-5
191.734550	1563.580784	8.846157E-5	1.352691E-5	7.493547E-5
191.734650	1563.579968	8.830892E-5	1.379700E-5	7.450699E-5
191.734750	1563.579153	8.799537E-5	1.397907E-5	7.402283E-5
191.734850	1563.578337	8.596352E-5	1.363763E-5	7.231170E-5
191.734950	1563.577522	8.775146E-5	1.365354E-5	7.410671E-5
191.735050	1563.576707	8.844524E-5	1.354700E-5	7.490123E-5
191.735150	1563.575891	8.786416E-5	1.355869E-5	7.430371E-5
191.735250	1563.575076	8.841673E-5	1.372194E-5	7.468726E-5
191.735350	1563.574260	8.851529E-5	1.375846E-5	7.475574E-5
191.735450	1563.573445	8.896167E-5	1.396520E-5	7.498257E-5
191.735550	1563.572629	8.878617E-5	1.382558E-5	7.496372E-5
191.735650	1563.571814	9.117676E-5	1.437543E-5	7.680059E-5
191.735750	1563.570998	9.200953E-5	1.461186E-5	7.739098E-5
191.735850	1563.570183	9.129419E-5	1.426952E-5	7.702431E-5
191.735950	1563.569367	9.095945E-5	1.415690E-5	7.680661E-5
191.736050	1563.568552	8.952559E-5	1.425614E-5	7.527204E-5
191.736150	1563.567736	8.981075E-5	1.424288E-5	7.556603E-5
191.736250	1563.566921	9.035030E-5	1.415404E-5	7.617245E-5
191.736350	1563.566105	8.969667E-5	1.418586E-5	7.551117E-5
191.736450	1563.565290	9.154403E-5	1.433409E-5	7.719449E-5
191.736550	1563.564474	9.285351E-5	1.446459E-5	7.838095E-5
191.736650	1563.563659	9.215137E-5	1.431791E-5	7.783034E-5
191.736750	1563.562843	9.068833E-5	1.430580E-5	7.637430E-5
191.736850	1563.562028	8.873621E-5	1.412376E-5	7.460555E-5
191.736950	1563.561212	8.945201E-5	1.435762E-5	7.509488E-5
191.737050	1563.560397	9.192508E-5	1.464715E-5	7.729668E-5
191.737150	1563.559581	9.164146E-5	1.449322E-5	7.713573E-5
191.737250	1563.558766	8.885368E-5	1.452667E-5	7.432252E-5
191.737350	1563.557950	8.956213E-5	1.465668E-5	7.490786E-5
191.737450	1563.557135	9.096333E-5	1.451942E-5	7.643049E-5
191.737550	1563.556320	8.906120E-5	1.390662E-5	7.514684E-5
191.737650	1563.555504	8.991846E-5	1.404906E-5	7.586908E-5
191.737750	1563.554689	9.005365E-5	1.405022E-5	7.599412E-5
191.737850	1563.553873	8.856999E-5	1.389907E-5	7.467028E-5
191.737950	1563.553058	9.010015E-5	1.408295E-5	7.602656E-5
191.738050	1563.552242	9.058885E-5	1.397083E-5	7.661298E-5
191.738150	1563.551427	8.910071E-5	1.403745E-5	7.506828E-5
191.738250	1563.550611	8.959696E-5	1.428065E-5	7.529694E-5
191.738350	1563.549796	9.109257E-5	1.427576E-5	7.681914E-5
191.738450	1563.548980	9.447204E-5	1.441987E-5	8.004818E-5
191.738550	1563.548165	9.530474E-5	1.448455E-5	8.081833E-5
191.738650	1563.547349	9.237766E-5	1.436873E-5	7.799640E-5
191.738750	1563.546534	9.158213E-5	1.448847E-5	7.707847E-5
191.738850	1563.545719	9.122124E-5	1.459119E-5	7.661409E-5
191.738950	1563.544903	9.215823E-5	1.471674E-5	7.745515E-5
191.739050	1563.544088	9.194910E-5	1.450457E-5	7.743777E-5
191.739150	1563.543272	9.429194E-5	1.457869E-5	7.970844E-5
191.739250	1563.542457	9.452684E-5	1.478018E-5	7.973795E-5
191.739350	1563.541641	9.303028E-5	1.450448E-5	7.853094E-5
191.739450	1563.540826	9.304141E-5	1.459739E-5	7.844301E-5
191.739550	1563.540010	9.426727E-5	1.484257E-5	7.941935E-5
191.739650	1563.539195	9.589030E-5	1.474845E-5	8.114184E-5
191.739750	1563.538379	9.491474E-5	1.483723E-5	8.006941E-5
191.739850	1563.537564	9.536089E-5	1.493163E-5	8.042673E-5
191.739950	1563.536749	9.669605E-5	1.504458E-5	8.164296E-5
191.740050	1563.535933	9.541725E-5	1.490834E-5	8.049758E-5
191.740150	1563.535118	9.358679E-5	1.465745E-5	7.892617E-5
191.740250	1563.534302	9.544230E-5	1.500762E-5	8.043097E-5
191.740350	1563.533487	9.475190E-5	1.504798E-5	7.970263E-5
191.740450	1563.532671	9.133966E-5	1.450841E-5	7.682577E-5
191.740550	1563.531856	9.319493E-5	1.453434E-5	7.865325E-5
191.740650	1563.531040	9.512580E-5	1.506710E-5	8.005658E-5
191.740750	1563.530225	9.425174E-5	1.509267E-5	7.913946E-5
191.740850	1563.529410	9.548658E-5	1.536774E-5	8.012278E-5
191.740950	1563.528594	9.482678E-5	1.511933E-5	7.969243E-5
191.741050	1563.527779	9.155861E-5	1.428025E-5	7.727260E-5
191.741150	1563.526963	9.141968E-5	1.438383E-5	7.701743E-5
191.741250	1563.526148	9.144490E-5	1.442869E-5	7.701872E-5
191.741350	1563.525332	9.155134E-5	1.464299E-5	7.691349E-5
191.741450	1563.524517	9.536444E-5	1.518001E-5	8.016098E-5
191.741550	1563.523702	9.651789E-5	1.544013E-5	8.106448E-5
191.741650	1563.522886	9.689056E-5	1.553046E-5	8.135025E-5
191.741750	1563.522071	9.748350E-5	1.518101E-5	8.230784E-5
191.741850	1563.521255	9.500233E-5	1.463368E-5	8.036117E-5
191.741950	1563.520440	9.566278E-5	1.446691E-5	8.119099E-5
191.742050	1563.519624	9.618779E-5	1.461025E-5	8.157391E-5
191.742150	1563.518809	9.593642E-5	1.496880E-5	8.096399E-5
191.742250	1563.517994	9.589465E-5	1.507602E-5	8.081465E-5
191.742350	1563.517178	9.641547E-5	1.528754E-5	8.112368E-5
191.742450	1563.516363	9.662896E-5	1.551643E-5	8.111016E-5
191.742550	1563.515547	9.569309E-5	1.520038E-5	8.048163E-5
191.742650	1563.514732	9.388812E-5	1.468168E-5	7.920421E-5
191.742750	1563.513916	9.200784E-5	1.457324E-5	7.742546E-5
191.742850	1563.513101	9.315656E-5	1.463295E-5	7.850656E-5
191.742950	1563.512286	9.257780E-5	1.433964E-5	7.823509E-5
191.743050	1563.511470	8.992102E-5	1.417285E-5	7.574501E-5
191.743150	1563.510655	9.542547E-5	1.521366E-5	8.020509E-5
191.743250	1563.509839	9.841824E-5	1.548130E-5	8.292545E-5
191.743350	1563.509024	9.915124E-5	1.587413E-5	8.327116E-5
191.743450	1563.508208	9.778093E-5	1.592161E-5	8.185859E-5
191.743550	1563.507393	9.474127E-5	1.503428E-5	7.969938E-5
191.743650	1563.506578	9.285353E-5	1.456135E-5	7.830235E-5
191.743750	1563.505762	9.291298E-5	1.461932E-5	7.828443E-5
191.743850	1563.504947	9.335649E-5	1.482311E-5	7.852630E-5
191.743950	1563.504131	9.438205E-5	1.497770E-5	7.939871E-5
191.744050	1563.503316	9.487657E-5	1.492814E-5	7.995832E-5
191.744150	1563.502501	9.306939E-5	1.448576E-5	7.858457E-5
191.744250	1563.501685	9.055419E-5	1.426993E-5	7.627752E-5
191.744350	1563.500870	9.304254E-5	1.436453E-5	7.868818E-5
191.744450	1563.500054	9.626527E-5	1.500131E-5	8.125024E-5
191.744550	1563.499239	9.657588E-5	1.532325E-5	8.123861E-5
191.744650	1563.498424	9.443887E-5	1.479256E-5	7.965030E-5
